"Code";"EAN koda";"Product name";"Žeton";"Kratek opis";"Podroben opis";"Stamp";"Kategorije";"Objavljeno";"Arhivirano";"Košarica";"Mission";"New";"Priporočamo";"Zaloga";"Nabavna cena";"Prodajna cena";"online price";"Funkcijska cena";"DDV v %";"Teža v kg";"Unit";"Podenota";"Prikazna slika";"Dodatna fotografija 1";"Dodatna fotografija 2";"Dodatna fotografija 3";"Dodatna fotografija 4";"Dodatna fotografija 5";"Dodatna fotografija 6";"Dodatna fotografija 7";"Dodatna fotografija 8";"Količina v paketu";"Min. količina za naročilo";"Max. količina za naročilo";"Qty step";"Dobava od";"Dobava do";"Ni sinhronizacije";"Koda nadprodukta";"Kode povezanih produktov";"Kode dodatnih storitev";"Skladišče Open Ocean Sports GmbH (Main warehouse)";"Skladišče Cobra International Co., LTD (Board production)";"Skladišče Open Ocean Sports GmbH (Open Ocean warehouse)";"Skladišče Marketing France (Marketing FR)";"Skladišče Transit 1 (Cobra) E.S.T. end of January (Transit 1)";"Skladišče Transit 2 (China) E.S.T. (Transit 2)";"Skladišče Nicholas Warembourg (Nico - Team Rider)";"Skladišče Nicolas Reynes (Nicolas - team rider)";"Skladišče Tine Slabe (Tine - team rider)";"Skladišče Transit 4 (Ukraine) EST 05.04. (Transit 4)";"Skladišče Transit 5 (Airfright China) ETA 20.06. (Transit 5)";"Skladišče Germany one (Germany one)";"Skladišče Germany two (Germany two)";"Skladišče Slovenia one (Slovenia one)";"Skladišče Surfline Kiel (Surfline Kiel)";"Skladišče Global Creation Sports Gear LTD. (China production)";"Skladišče ExW (Time2Enjoy (Australia))";"Skladišče Thomas Goyard (Goyard)";"Skladišče Test parc France (Test Parc FR)";"Skladišče Miry 24 Logistik GmbH (Warehouse Hamburg)";"Skladišče not valid stock (''Inventory'')";"Skladišče GR (Test Parc GER)";"Skladišče Warehouse Switzerland (Warehouse Switzerland)";"Skladišče Time 4 Action (T4A)";"Size";"Available for preorder"
"PATRIK_F_WAVE";"";"Patrik F-Wave 23/24";"patrik-f-wave";"<p>SUPER FAST ROCKER LINE AND THRUSTER SETUP FOR ONSHORE AND FLATWATER USE.</p>";"<div class=""flex_column av_one_half  flex_column_div first  avia-builder-el-17  el_after_av_hr  el_before_av_one_half  "">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p style=""text-align: justify;"">This new concept in our range is made for the airtime lovers who don’t want to sacrifice the wave riding. The PATRIK F-Wave is most probably the fastest waveboard ever that still performs well in small to medium waves. With a <em>Powerbox for the center fin of the thruster setup</em> we leave it entirely up to you which fin to choose to go fast and jump high or ride waves and slice turns.<br />Following the success of the 75, 85 and 95, Patrik Diethelm shaped the 105 and 115 which are new for 2023. These bigger sizes have a new rockerline with increased Vee. They feel small on the wave, but carry all the volume you need to be the first one planing. If you love  to play in different conditions, the new F-Wave is here for you!</p>
</div>
</section>
</div>
<div class=""flex_column av_one_half  flex_column_div av-zero-column-padding   avia-builder-el-19  el_after_av_one_half  el_before_av_hr  "" style=""border-radius: 0px;"">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text""></div>
</section>
</div>";"";"SPECIALS";"1";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/fw95.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fwave-action4.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fwave-action2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fwave-action3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fwave-action1.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_QT_WAVE\PATRIK_F_CROSS\PATRIK_5_WAVE\PATRIK_X_CROSS";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FOIL_AIO_WINDSURF";"";"Patrik Foil A.I.O. Windsurf";"foil-aio-windsurf";"<p>A.I.O. = ALL IN ONE. WINDSURF, WING AND SUP COMBINED IN ONE BOARD.</p>";"<div class=""flex_column av_one_half  flex_column_div first  avia-builder-el-28  el_after_av_section  el_before_av_one_half  avia-builder-el-first  "">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p style=""text-align: justify;""><strong>A.I.O. stands for “All In One”</strong> and those shapes look like if they were forged in another time!<br />We could not be prouder of the fact that in Germany they are praised as the “Tesla of wing boards”!</p>
</div>
</section>
</div>
<div class=""flex_column av_one_half  flex_column_div av-zero-column-padding   avia-builder-el-31  el_after_av_one_half  el_before_av_hr  "" style=""border-radius: 0px;"">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p style=""text-align: justify;"">Those innovative all-in-one boards are built to last! The full-carbon sandwich PVC construction makes those boards really stiff and consecutively very high performance. On the A.I.O. you feel connected to your foil like you have never felt before.</p>
<p style=""text-align: justify;"">We decided to give you really all the options with our A.I.O. range that is why all the boards have both fin box options: the Foil Deep Tuttle (DTB) and also the standard Double US plate system. These are the most high-tech windfoil- and wingfoil-hybrids you can find on the market. If you want nothing less than the best ... here's the A.I.O. WS!</p>
</div>
</section>
</div>";"";"SPECIALS";"1";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aio-5-9w-2023-visuals-1000.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aio-ws-action2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aio-ws-action1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aio-ws-action3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aio-ws-action4.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aio-ws-action5.jpg";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_X_CROSS\PATRIK_RIDE_FOIL\PATRIK_WING_VOLANT_CROSS\PATRIK_WING_VOLANT_CROSS_V2";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_AIR_STYLE";"";"Patrik Air-Style";"air-style";"<p>SUPER SHORT AND AGRESSIVE FREESTYLE BOARD FOR FASTEST SPINS AND POWERMOVES.</p>";"<p>It's simply amazing to witness what is possible on a windsurfer. The young generation has pushed freestyle to another level. This shape is not just a board with a cut nose but it is a real developed short board and the differences are significant.<strong> No matter if in the air or on the water the rotation speed is simply faster and it is the key point to pull multiple moves.</strong></p>";"";"SPECIALS";"1";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/as93-1000_3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/airstyle-action5.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/airstyle-action2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/airstyle-action4.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/airstyle-action6a.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_F_CROSS\PATRIK_5_WAVE\PATRIK_X_CROSS\PATRIK_FOIL_STYLE";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_AIRSTYLE_GEN2";"";"Patrik Air Style Gen2";"patrik-air-style-gen2";"<p>THE SHORTEST AND MOST RADICAL FREESTYLE BOARD EVER</p>";"<p>A revolutionary shape concept that combines an extremely short and fast rocker line with a modern outline to create our most radical freestyle board ever.<br />More planing power, more speed, more pop. This board truely does everything better than the previous Airstyle generation.<br />The new 85 is the latest addition to the family for lighter riders and strong winds while the 92 is our PWA contest machine.<br />The 99 offers you early planing and amazing sliding and rotation abilities.</p>
<p> </p>";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/airstyle-gen2-92.jpg";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"PATRIK_FOIL_STYLE";"";"Patrik Foil Style";"patrik-foil-style";"<p>FOIL-ONLY FREESTYLE BOARD. SHORT. LIGHT. RADICAL. NEWSCHOOL.</p>";"<p>When you want to learn the real freestyle moves on the foil this will be the right board for you. An ultra compact shape with the right balance is what you need to bust out big moves on the foil. Special adapted stance and masttrack position. Refined aerodynamics. Perfect weight-to-strength ratio.</p>
<p> </p>";"";"SPECIALS";"0";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/foilstyle-visuals-1000_2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilstyle-action.jpg";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_AIR_STYLE\PATRIK_FOIL_SET_HF_RIDE\PATRIK_4_WAVE\PATRIK_5_WAVE";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P02210003051";"4262431692766";"Patrik Foil A.I.O. Pro 5'1";"p02210003051";"";"";"";"WING AND FOIL SPORTS\Foil boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"705,6200";"705,6200";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aio-5-1-2023-visuals-1000.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_AIO_PRO";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"2";"0";"2";"0";"0";"0";"5'1";""
"P02210003052";"4262431692773";"Patrik Foil A.I.O. Pro 5'2";"p02210003052";"";"";"";"WING AND FOIL SPORTS\Foil boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"715,6200";"715,6200";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aio-5-2-2023-visualsupd.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_AIO_PRO";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"5'2";""
"PATRIK_F_CROSS";"";"Patrik F-Cross";"patrik-f-cross";"<p>THE MOST VERSATILE SHAPE IN OUR RANGE. WAVE-SLALOM AT ITS BEST. 3 FOIL-READY SIZES.</p>";"<p style=""text-align: justify;"">Simply call it as you wish. Call it “Freemove”, “Freestyle-Wave”, “Bump &amp; Jump” or whatever, important to know is that this is the most versatile shape in our range. <br />To cruise along, carve some old-school manoeuvres, ride some waves, pop some new-school freestyle tricks, match-race your mate.... all this the F-Cross can do perfectly well and all you need to choose is your footstrap and fin setup. <br /><br /><strong>FOIL-READY AS 124, 136 and 147:</strong> <br />The short and compact shape of the F-Cross works very well as a freeride foil board in the brand-new big sizes 124, 136 and 147. They are wide enough for a good foot offset (more control) and short enough for good aerodynamics in freeride foiling conditions. <br /><br />Welcome to our most fun shape ever! </p>";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/f-cross113-1000.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fcross-action2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fcross-action1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fcross-action3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fcross-action4.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_MOVE\PATRIK_F_WAVE\PATRIK_X_CROSS\PATRIK_RIDE_FR";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FOIL_MOVE";"";"Patrik Foil Move";"patrik-foil-move";"<p>PURE FREEMOVE FOIL BOARD. CRUISING, JIBING, JUMPING. FREE TO MOVE THE WAY YOU LIKE.</p>";"<p>The FoilMove is a more advanced shape for windsurfers who want a foilboard in between a FoilStyle and a FoilRide. The narrow shape is harder to control but at the same time easier to jump and of course more aerodynamically stable in strong winds. Cutouts allow for active pumping and earliest flight even on wave and freeride foil sails. Enjoy the FoilMove with smaller sails in any windspeed from 10 to 30 knots and any conditions from flatwater to waves. If it's speedruns, foiltacks, flying 360s, jumps, foilloops... the FoilMove is your new weapon of choice. It works best with light wave or freemove sails like our 5Wave and X-Cross or our pure foil freeride sail RideFoil. Chose a narrow foil that suits the tailwidth well like our 1100 or 900 A.I.O. frontwings.</p>";"";"SPECIALS";"0";"0";"0";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/foilmove-1051000.jpg";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_RIDE\PATRIK_X_CROSS\PATRIK_RIDE_FOIL\PATRIK_FOIL_STYLE";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_F_RIDE";"";"Patrik F-Ride";"patrik-f-ride";"<p>THE EASIEST BOARD TO RIDE. AND IT'S FAST TOO. A CLASSIC SHAPE YOU WILL SIMPLY LOVE.</p>";"<div class=""flex_column av_one_half  flex_column_div first  avia-builder-el-13  el_after_av_section  el_before_av_one_half  avia-builder-el-first  "">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p>This board is the remedy for everyone frustrated by wide-body boards that simply don't work for everyone. The F-Ride might be the longest freeride board on the market. Wide-body boards surely have their benefits but from our understanding the intermediate freerider does not benefit too much from the extra width so why should we make the same mistake? So here comes our F-Ride. The extra length on the flat area under the straps makes the board more stable and more foregiving. Additionally the passive planing (no pumping) improves significantly. The narrower width makes it easier to step into the straps and have both legs balanced in a comfortable sailing position.<br /><br />Don't mistake the extra length with being slow or lame. The F-Ride actually is planing early, accelleration well and carries a massive speed potential while being super forgiving at the same time. The big success of this board has proven us right. Loved by hundreds of windsurfers around the globe this board will take your freeriding to the next level!</p>
</div>
</section>
</div>";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/f-ride-145-visuals-1000.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/f-ride-action1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/f-ride-action.jpg";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"1";"";"PATRIK_F_CROSS\PATRIK_E_RIDE\PATRIK_X_CROSS\PATRIK_RIDE_FR";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FOIL_RIDE";"";"Patrik Foil Ride";"foil-ride";"<p>FOIL FREERIDE BOARD FOR EASY AND FAST FOIL CRUISING PLUS FIN ACTION.</p>";"<p><strong>SHAPE AND FEEL</strong><br />The FoilRide is the easiest to ride out of our five (!) pure foil boards, the FoilCompV2, the FoilRace, the FoilRide, the FoilMove and the FoilStyle.<br />It's a little narrower in the tail than the FoilRace and the FoilComp. The FoilRide doesn't have cutouts which makes the accelleration more even, easier to control and more stable. Usually freeriders don't use a lot of rake on the foil mast so the additional sinking of the tail as a scondary result of the cutouts is not needed to give the foil a positive angle of attack. It's way more important to give the rider the confidence and safety to gain trust in foiling quickly and improve from session to session.<br />Of course our cutouts design offer the more agressive accelleration and get to the flight earlier but at the same time the passive accelleration (without pumping sail and board) is really impressive on the FoilRide. The mastrack doesn't come with the deck recess, which is not needed in freeriding, so the board is less vulnerable to deck damage while you're learning to master the foil. The strap placement is more inboard to help foil beginners to get into the straps with ease. We recommend the outboard strap positions for the frontfoot and the inboard positions for your back foot when foiling. The advanced aerodynamics of this board will give you the smoothest and easiest ride on a windfoil you can possibly imagine. </p>
<p><strong>HOW TO PICK YOUR SIZE?</strong><br />The wider the board the earlier the flight and the easier the jibes. The narrower the board the better the aerodynamics in strong winds resulting in a more controlled flight and higher top speeds.</p>
<p><strong>FOIL AND FIN READY!</strong><br />Equipped with a big freeride fin the FoilRide can be used as a fun fin freeride board as well. The short outline feels fun and controlled. The flat rockerline allows for easy planing. The lift of a bigger fin is needed to make the FoilRide come alive. Then it's cutting through the chop like butter and feels always easy to ride, smooth and easy. On the fin the Foilride is surely not our fastest board but maybe the most fun. Especially considering the fact that you can switch from the 95 fuselage foil setup straight to the fin without changing anything else. The wind picks up and foiling gets a little hectic? No problem, just take the foil out, put a 40 fin for the 114, a 44 fin for the 131 and a 48 fin for the 147 and enjoy the ride!! (Make sure to use the outboard and rear strap positions for fin use)</p>";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/foilride131-1000.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilride-jibe.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilride-fun.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilride-jump.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilride-fin-freerider.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilride.jpg";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"1";"";"PATRIK_FOIL_RACE\PATRIK_FOIL_MOVE\PATRIK_RIDE_FOIL\PATRIK_FOIL_STYLE";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
